id,SalePrice
1366,207980.87244587188
1367,196099.9758707157
1368,135943.67641114065
1369,135908.45055277404
1370,238499.49180149767
1371,110790.91539628562
1372,179527.48576411643
1373,262164.3378612835
1374,476110.3562579084
1375,242466.8334264399
1376,253285.71122823958
1377,93030.17179115623
1378,132228.2114962948
1379,98645.02852246726
1380,148704.74943574914
1381,68880.54528281643
1382,236415.44841789635
1383,153149.21811669873
1384,146848.34022239555
1385,109641.2688401054
1386,113733.48801058882
1387,277610.2468762238
1388,146629.11037194543
1389,355363.5802248884
1390,131700.08706450614
1391,221842.53610007063
1392,135250.90769672388
1393,123694.63463679394
1394,149488.15958395478
1395,224515.53656460633
1396,288873.27504629834
1397,156760.5696078532
1398,139700.2761249814
1399,134318.3659261249
1400,151077.6205665245
1401,123297.43587640818
1402,191639.71175982067
1403,193903.49591134003
1404,259848.62501835547
1405,97879.6657664139
1406,278475.08251776994
1407,131575.8440769851
1408,111668.71502977777
1409,114012.50010520402
1410,212988.34499635245
1411,216938.83550434507
1412,155167.73492099688
1413,94770.3030529047
1414,259441.47663838812
1415,184647.6916936806
1416,208827.28121922532
1417,128338.09849271768
1418,317672.5164219836
1419,128715.81371168922
1420,232257.52930164553
1421,168487.9574454169
1422,135570.52009461186
1423,135015.78550912492
1424,220339.8446271621
1425,132437.72850831738
1426,148026.4093442193
1427,254462.16577558903
1428,139298.41866895038
1429,109124.5136098461
1430,193229.06602576497
1431,183604.4571712203
1432,135369.02053166504
1433,96219.75832021139
1434,186497.3414914953
1435,162448.98798535205
1436,178455.6295416783
1437,115776.44061846903
1438,361101.09660818765
1439,151181.72120319481
1440,184323.85214768737
1441,206737.29686406534
1442,138867.95815243328
1443,345643.5081911391
1444,108826.3267332779
1445,190988.66572506708
1446,124955.03709223017
1447,150872.53718482226
1448,258341.3715406424
1449,106038.7504601091
1450,85860.09862464419
1451,129294.98466398394
1452,258043.13651903628
1453,131423.57998049364
1454,125184.00612221748
1455,190251.9695326766
1456,176100.29742901566
1457,207913.41641292116
1458,252193.83912120856
1459,135936.83458166348
1460,145122.94835161773
